DOC_ID	LABEL	RATING	VERIFIED_PURCHASE	PRODUCT_CATEGORY	PRODUCT_ID	PRODUCT_TITLE	REVIEW_TITLE	REVIEW_TEXT
10750	__label2__	5	Y	Electronics	B001WHQ9C8	Monoprice 100ft 14AWG CL2 Rated 2-Conductor Loud Speaker Cable (For In-Wall Installation)	Excellent value	This in-wall speaker cable is a great value.  It is sheathed appropriately, contains the guage I ordered, and shipped quickly.<br /><br />Thus far I have been impressed with several monoprice products, they have been excellent products at an excellent price.
4811	__label1__	5	N	Wireless	B00HVKR92Y	Yubi Power Foldable Universal Quad-Port USB Travel & Wall Charging Station for all iPhone, iPad, Samsung Galaxy, Android, HTC One, Motorola, LG, & Digital Cameras or any other USB-Charged Device with EU Plug	Worked everywhere	We went on an international trip that spanned Europe, Asia and South America. This worked wherever we went, granted with a few modifications and with the help of adaptors. Nevertheless, an effective product is an effective product and deserves to be called as such.
2294	__label1__	4	N	Furniture	B0023RT9XM	Walker Edison Twin-Over-Twin Metal Bunk Bed, Black	nice and sturdy	We love our new bunk beds. They are very nice and sturdy. They were a bit difficult to put together, but if we can do it, It's pretty fair to say, so can you. I really like the way the ladder is positioned as it makes it easy for our daughter to go up and down without hurting the bunk sides.
824	__label1__	4	N	Shoes	B00U7LE5PI	HOBO Vintage Lauren Wallet, Blush, One Size	This was the first wallet that I valued so far ...	This was the first wallet that I valued so far. It has plenty of room for the cards and important receipts inside. It also serves as a dual purpose because there's a room for phone and for make up. I would definitely buy this again.
20444	__label2__	5	Y	Jewelry	B00B799144	9 Inch 1 Mm Sterling Silver Rolo Chain Bracelet or Anklets	Sterling Silver Bracelets	The bracelet is a fine sterling silver chain, well worth the money.  Very delicate chain and would be an excellent accessory to casual or cocktail wear. It would make an excellent gift, as it can be used when using casual wear or dress wear.  Make sure you buy the right size chain when considering it as a gift for someone, as the nine inch chain is very large.
20109	__label2__	4	Y	Luggage	B0030C2SAK	Floto Luggage Venezia Duffle, Vecchio Brown, One Size	good value	I purchased ths bag for a safari trip in Kenya over christmas and new year 2012 /2013  This was my bag for the two week camping trip and it held all the clothes etc. I needed and I used it as carry on on some flights and checked in on others.  It was not treated very well being stuffed in the back of land rovers etc.<br />The only thing that failed was one of the metal feet came off at some stage (the central one).  Other than that it hed up well and will definatley be my go to bag for trips.<br />My only criticism of the bag is the metal &#34;feet&#34;  which are only held on by what appears to be a split pin type device which can be felt on the interior of the bag and will wear through as they are not well covered on the interior.<br />Other than that great bag for the price and they are up to real world traveling.
17669	__label2__	3	Y	Home Improvement	B004FTGVDW	ALEKO 105LEDWHITE 105 LED Solar Powered Holiday String Lights, White	Some work some don't	I have had to return the ones that didn't work, when they work it's great and I get a lot of compliments about my garden at night but another one went, I even put in a brand new battery and half the lights work good but the other half of the string is so dim you can hardly see them. I will probably change over to the yellow lights, I seem to have more luck with them.
10136	__label1__	4	N	Luggage	B003KR1K40	Samsonite Tote-a-ton 32.5 Inch Duffle Luggage, Black, One Size	it's quite expensive but it's really lightweight. It could ...	it's quite expensive but it's really lightweight. It could a lot of clothes in and i don't have to bring an extra luggage for a week-long travel. It all fits in here.
15809	__label2__	4	Y	Home Improvement	B003X3HS2Y	Panasonic FV-WC04VE1 Wall Cap with Styrofoam adaptor	Perfect!!!!!!!!!!!!	Exactly what I needed for a high efficient force air furnace. Instead of having two Pvc pipes through the outside wall, you have a clean cut look that goes well with any home. Styrofoam is sturdy and very hard. It present itself as a durable product. One side for clean outside air and the other side for the exhaust. Considering the furnace is a high efficient to super efficient only. Any other furnace I would recommend contacting the manufacture.
13537	__label2__	5	Y	Lawn and Garden	B0017SUEF0	Poolmaster 20173 18" Aluminum-Back Combo Bristle Brush - Premier Collection	Quality	Previously I had purchased a so called professional model from a National Pool Suppy company.  Their POS handle snapped a few months after purchase, and the store refused to replace.  Needless to say I will never shop at Leslie's again.  This product is  a higher quality and quite a bit less.  Amazon is now my first stop for shopping
3878	__label1__	4	Y	Musical Instruments	B0047K6VG6	Seismic Audio - 212 GUITAR SPEAKER CABINET EMPTY - 7 Ply Birch - 12" Speakerless Cab - 2x12 - Orange Tolex - Wheat Cloth Grill - Front or Rear Loading Options	Call me a cab! Ha, amirite?	I purchased two of these and two of them arrived in a timely manner with more than adequate packaging. I put some Celestion Silver series speakers in there, I found that adding speakers to the cabinets really boosted the performance of them as sound enablers. Only complaint would be the hardware, the screws were too skinny for the speakers I had and the sinks for said screws were screwed on instead of sunk into the wood. Maybe there was a reason for that, I'm not a wood/screw/screw sink guy. I've used them at a couple of shows now and have wound up standing on one of them on more than one occasion because hey rock and roll I'll stay up past 10pm, I don't care. Reasonably priced and functional, plenty of speaker cable in place in addition to an easy install for the speakers (I wound up using the hardware from my old cabinet, though).<br /><br />No gypsy curses detected, so A+ in that category.
2243	__label1__	4	Y	Automotive	B004YHOB5U	Chemical Guys HOL_182 Foam Blaster Complete Car Wash Kit Foam System (8 Items)	Great except the foam gun	This was my first time using Chemical Guys products and I was pleasantly surprised. The cleaners work well and leave your car nice and squeaky clean. The citrus cleaner is the best cleaner, good for washing the car the day you plan to wax it. The gloss-works is best for cleaning a lightly soiled car, but does leave it wetter looking than the other washes. The big jug which I guess is a mix of the two runs right down the middle on cleaning power and gloss. The gloves are of good quality, particularly the microfiber glove. Those tend to fall apart or mold quickly here in Florida, but this one is still going strong.<br /><br />But the foam sprayer is of poor quality.<br />When this thing worked, it was great and I plan to buy another one, but will seek out a different brand. When I first got it, there was a missing part on the foamer (the hose/strainer that sucks up the soap). I called chemical guys directly to see if they would send me a replacement. They were very friendly and sent me one at no cost that arrived in only a few days. I was pretty impressed since I had actually purchased this through a third party vendor. The foamer worked like a champ for the first couple of months, but started leaking shortly after that. Then, the trigger started sticking so you couldn't stop the flow of foam. It became unusable within 6 months.
1629	__label1__	4	N	Home Improvement	B00470L32S	Small Silver Teapot Accent Table Lamp	a great change to my living room	I was really happy with this lamp stylish and good value. They make a great change to my living room and I'm glad I went for a set that complements each other, rather than different lamps. Some of my friends really liked them and are going to get them too.
19133	__label2__	5	Y	Books	B000FS6BIW	Ravensburger The Best Disney Themes 1000 Piece Jigsaw Puzzle	Pretty puzzle!	I bought this and expected it would take a month to come in since it was coming for Europe. But I received it in the mail within two weeks. I already put it together and am very please with the quality.
1496	__label1__	1	Y	Sports	B00EZP84O0	Genuine DIYBypass for All AVH Pioneer - Double Pulse - Parking Brake Bypass Video in Motion for AVH-X1600DVD AVH-X2600BT AVH-X3600BHS AVH-X4600BT AVH-X5600BHS AVH-X1500DVD AVH-X2500BT AVH-X3500BHS AVH-X4500BT AVH-X5500BHS AVH-X6500DVD AVH-X7500BT AVH-X8500BHS AVH-P8400BH APPRADIO 2 APPRADIO 3 SPH-DA100 SPH-DA110 SPH-DA210 AVH-4000NEX AVH-100DVD AVH-200BT- Doesn't require programming like PAC TR7	came late, could not have it installed due to legal reasons in TN	Arrived late, to my dismay, so I re-scheduled my appointment. Took it to the blue and yellow big box store along with the pioneer deck and was advised by the stereo manager it is not allowed (for legal reasons i don't want to elaborate on) to have installed in TN and I was asked to take it home with me by the blue and yellow big box store car stereo manager. They made sure I would not slip it to anyone in the bay... Waiting on seller for a month now to send me a call tag for the return and my refund.
15795	__label2__	4	N	Lawn and Garden	B002JQBQZQ	Agrobrite T5, FLT24, 2 Foot, 4-Tube Fixture with Included Fluorescent Grow Lights	If it had the daisy chain it's a 5	This little guy works pretty well, especially with the very low heat output.  I also have the 4ft 6 bulb which produces quite a bit more light but also heat.  So it is a trade off, I don't know if this is enough to flower under, but for sure more than enough for small veg and mother plants.  If this is goin a small area you will still need some ventilation.
14562	__label2__	1	Y	Watches	B002NSKV92	Kenneth Cole New York Men's KC3898 Automatic Stainless Steel Bracelet Watch	Looks great but lasts less than a year :(	I bought this watch for my friend's birthday in July 2012. Today is February 14, 2013 and the watch simply gave up the ghost - it's now dead as a doornail. That sucks big time! It looks great and is quite unique, but it sure isn't worth buying since it lasted less than a year.
535	__label1__	3	N	Grocery	B000F4H5FY	Twinings Variety Pack of Four Flavors, Tea Bags, 20-Count Boxes (Pack of 6)	Good variety	This is great tasting tea. I have been drinking this brand for many years and I never buy anything else. This is a great variety!
14912	__label2__	5	N	Sports	B00JU8GYT4	KettleX Intermediate Workout with Lorna Kleidman (Tutorial Included)	A solid workout routine	I've been using Kettlebells for ~ 15 years as part of my martial arts routine and know firsthand how useful these things can be for both men and women who want to strengthen and stabilize their core, burn fat, and build muscle. Sure, weights can do the same thing, but Kettlebells have certain advantages, not the least of which is that they're fun and easy to use. The kettlebell's center of mass is extended beyond the hand, hence utilizes more muscles than traditional dumbbells, meaning that a kettlebell workout is more effective and yields better results in less time too. What I hadn't found until now was useful instruction for those who have played around with them but want something more. Lorna Kleidman clearly knows her stuff, she is a 3-time Kettlebell World Champion, author, and coach, and it shows in the instruction. Ignoring the tutorial (~ 20 min) which you'll only need a couple of times, the DVD has a ~40 minute exercise routine, and ~ 4 minute cool down covering intermediate Kettlebell exercises. This makes for a well-produced, easy to follow, useful workout. You will need two Kettlebells for this routine (Lorna suggests ~ 10-15lb and 20-25lb for woman and ~ 15-20lb and 30-35lb for men) and a mat or towel, all of which are easily available at most any sporting goods store or online.
17750	__label2__	5	Y	Video Games	B0050SYILE	Grand Theft Auto V - Xbox 360	Wow	Best game ever made...you can literally do anything. If you have an xbox or play station you would be dumb not to get this
20471	__label2__	3	Y	Video Games	B00JUFT1F6	Dragon Age Inquisition - Standard Edition - PlayStation 4	Its only ok	So I've never played dragon age before but I have playedcelder scrolls on ps3 before which is why I got this game. And if you did like elder scrolls this will disappoint.<br />Pros: Great graphics, Ok story/plot, multiplayer option.<br /><br />Cons: Bland gameplay. (Your character can only use certain weapons so a mage could only use magic and swordsman can only use swords, which is a big con. You could switch characters but it's not same thing.), Not that many skills to improve upon.
19959	__label2__	3	Y	Sports	B004O0DR48	Scotty Baitcaster/Spinning Rod Holder without Mount	This is a well made solid rod holder but there ...	This is a well made solid rod holder but there needs to be a notice of the maximum rod handle size. cork handle rods 1&#34; or so work well. My foam handled rods which are thicker will not fit at all. I have modified a fish on rod holder to use in my Scotty oar lock mounts  or I would have been out of luck using these rods.
20633	__label2__	4	Y	Wireless	B00AIRUOI8	JayBird BBX1MB BlueBuds X Sport Bluetooth Headphones - Black (Discontinued by Manufacturer)	These were a gift for running. The only downside ...	These were  a gift for running.  The only downside is that they block too much sound, which is a problem when running.  Everything else has been 5 star.
719	__label1__	4	N	Baby	B00B7XUVLW	Skip Hop Duo Special Edition Diaper Bag, French Stripe	lot of space!	This bag has a lot of space! I can also put feeding bottles and some clothes on it. I love it so much!  The design looks like it's not a diaper bag. It was very well-made.
13705	__label2__	5	Y	Apparel	B00LMI9A6Y	CF Womens Leggings Thick Spandex Opaque O/S, Black	Oh my gosh these are comfy!	Oh my gosh these are comfy!  The waistband is not just high, but it's smooth and hemmed just right. A lot of other leggings/tights have these waist cinching tops that about cut you in half. These are perfect.  And the fleece isn't too thick, but thick enough that I can wear them in public without worrying about a Lululemon embarrassment. Even in winter, these did a good job keeping my legs warm.
6502	__label1__	5	Y	Apparel	B00P92A26Q	Parabuy Women's Kimono Robe Peacock & Blossoms Design Knee Length Satin Robe, Rose Red, 4	So soft, me and my husband are pleased	I needed something to wear when I was alone at home or just with my husband. We decided me to get this together so we were waiting what would I receive. After trying it out at first, he was surprised. After asking what was wrong, he simply replied : &#34;darling, you have never looked this gorgeous in a robe before.&#34; That made me feel so very special and aside from that, this robe really feels good on my skin. The material is so smooth and soft so it's impossible for it to irritate your skin. Me and my husband are satisfied and would like to give an honest recommendation to others.
9579	__label1__	5	N	Jewelry	B00BH38X6C	2 Pair Set Sterling Silver Bead Ball Stud Earrings 2mm 1 Pair Sterling Silver Round Cubic Cz 3mm Stud	Will Order Again	This was great christmas gift to my brother, he loves them as he uses them every day. I wish I had gotten a second pair for my younger brother as he also liked them so much.
1153	__label1__	2	N	Home	B001MIUADG	Cotton Craft Ultra Soft 6 Piece Towel Set Ivory, Luxurious 100% Ringspun Cotton, Heavy Weight & Absorbent, Rayon Trim - 2 Oversized Large Bath Towels 30x54, 2 Hand Towels 16x28, 2 Wash Cloths 12x12	fuzz balls all over them	I washed these towels separately-alone without any other items in same wash. They came out terribly. They had fuzz balls all over them. Attempted to wash again and same thing. Will return unacceptable products.
13114	__label2__	5	Y	Toys	B001QWKDHQ	Leopard Foldaway Mirror	its a steal	Beautiful,<br />made very well and i am very surprised that this is marketed toward children.<br />I did not realize that when i purchased it...<br />and it is a lovely mirror...<br />it has an easel back in addition to being able to be hung.<br />and way underpriced..<br />it looks like a 50 buck gift item
41	__label1__	4	N	Beauty	B000F5PM4E	Elon Matrix 5,000 - Vitamin for Hair 60 tablets	My husband commented on how good my hair looks since I started this, thick, clear and even toned	My personal physician recommended it and I bought at goo.gl/5Hndv ,with $10 off and free samples. Great stuff!!!!!<br /><br />My personal physician told me that Biotin's role is multi-faceted and the vitamin is used for a number of different purposes.<br />1) Hair, Skin, Nails: Biotin is said to help grow healthy hair, is good for the skin and is used to help treat brittle toe and fingernails. Biotin is also used to treat hair loss (alopecia), and for people with premature gray hair due to low levels of biotin, it has helped combat graying hair.<br />2) Treatment of Candida: Some people use biotin to treat Candida because it is said to be able to prevent yeast from changing into its fungal form.<br />3) Fat Burner: Biotin is often promoted as a "fat burner" because one of the principle roles of biotin is to help with the metabolism of fats, proteins and carbs.<br />4) Reduce Blood Sugar: In some cases, doctors recommend biotin to help people with type 2 diabetes reduce their blood sugar.<br />5) Gene Replication: On a deeper level, biotin is integral for gene replication.<br />6) Blood Cells and Bone Marrow: Biotin also helps in the production of healthy blood cells and bone marrow.<br /><br />My hair was thinning from working at a very stressful job. It had gotten to the point where I couldn't successfully make a ponytail. I decided to have a try. After using the Biotin for 3 months, I am happy to report stronger, thicker hair. I haven't seen much growth in the length, but it is very much thicker, prettier, and more manageable. It's so much so that my hairdresser was very surprised! When I went to her to get a trim 2 months after the last haircut, it had grown to the level which would normally have taken 3 months at least to reach :)
1540	__label1__	3	N	Wireless	B00G460MUC	iPhone SE case, elago® [Outift Matrix][Champagne Gold] - [Premium Hybrid Construction][Diamond-Cut Aluminum][Spark Design Award] - for iPhone SE/5/5S	Great protective case	The case is a little bulky but does an amazing job of protecting my phone. I forgot my iPhone on the roof of my car and drove off. The phone finally blew off the roof, bounced off my trunk and down the highway at 45mph. I pulled over and retrieved my phone. The case was slightly chipped in one corner but the phone was completely unharmed!
6908	__label1__	5	N	Baby	B00LQXWHXI	Car Window Shade - Sun Shades for Car - Best 2 Pack Baby Car Side Window Shade for Kids and Adults - Eye Car Shade - Car Window Su Shade - Car Privacy Shade - Window Shade Baby - Cheapest Baby Sun Shade with Excellent Quality - Great Protection Car Window Shade for Travel, Trips, or Just for Shade - Better Than Britax and Brica - Pop Open Window Shade Cling That Folds to the Size of Your Hand - Tw	Impressive	It is nice. It is easy attached to car windows. And the size is just right. I don't need to worry about anything. Even the kids have trashed these and they still go back up.Very impressive indeed.
875	__label1__	3	N	PC	B003XLUDUK	8 - 10.1 inch Sky Blue Blossom Floral Neoprene Netbook Laptop Sleeve Slip Case Pouch Bag for iPad, Acer, ASUS, Dell, HP	really thin material	The only reason we got it was because it came free with the tablet. It is really thin material and says version on the flap. If you are thinking of paying money for it I suggest you save your money
5630	__label1__	5	N	PC	B00PGSKVR8	NEWLY DESIGNED High Quality, 3ft(1m) Braided Nylon Lightning Charging Cables for Apple iPhone 5 5C 5S,iPhone 6, 6 Plus, iPad 4 Mini, iPod Touch 5/Nano 7, 8 pin to USB - 3pack (green.blue.teal)	Cables that Do Last.	They do not tangle at all. Solid built and impressive quality. I've had these for more than 4 months already and none of them has given up doing daily charging yet.
18010	__label2__	4	Y	Pet Products	B000PVTLWW	The Da Bird Super Pack (Includes 1 Da Bird Original 36" Single Pole Cat Toy, Feather Refill, Sparkly Attachment, Kitty Puff Attachment & Peacock Feather)	Cat approved	My cats love this.  I have to watch out to put it away and out of reach each time as they will find it and run off with it if I don't.  Hours of fund and great exercise for my little guys. Good packaging and quick shipping.
5677	__label1__	5	Y	PC	B0093IAEGK	Apple 45W MagSafe 2 Power Adapter for MacBook Air with AC Extension Wall Cord (Retail Packaging)	Satisfied 100%	Great AC adapter for my newly bought macbook.I wanted extra security,since I have kids and they sure love playing with wires which might have lead my laptop to fall on the ground and break.Thanks to this charger,I don't have that problem at all.The design is awesome and convenient to use.Going to take this baby with me on my summer trip soon enough,really easy to use and saves a lot of space!
7452	__label1__	5	Y	Apparel	B00ZRXL77K	Buttons & Pleats Standard Type Shirt Stays Soft with Non-slip Locking Clamps Footloop	This product is amazing because is comfortable at the moment	As it says, it will help you to keep your shirt tucked. This product is amazing because is comfortable at the moment, it really keeps my shirt tucked  in and the stretchable elastic doesn't break or something like that, it just reach your foot and it doesn't mind how tall or small you are, this will help you. Is very versatile because you can use it in two different ways, the straight style or the footloop style. Amazing, 5 stars.
10083	__label1__	3	N	Watches	B00CWVUVMC	Men's White Decorative Chron Dial Brown Pu Leather Strap Quartz Movement Wrist Watch	The watch is obviously not a high quality watch but it looks nice.	The watch is obviously not a high quality watch but it looks nice.  For the price and solely for the looks, I would say it is worth the 15 buck but there is no way i'd pay more than that for it.
15735	__label2__	5	Y	Books	160991032X	Ripley's Believe It Or Not! Download the Weird (ANNUAL)	kids love these	My son and his friends just love these books.  They willingly will read if this is one of the book choices.  And they love to repeat the information to me and others.
17130	__label2__	3	Y	Home Improvement	B002XISGC6	Culligan RDSH-C115 RainDisc Showerhead with Filter, Chrome Finish	decent but don't make this your main showerhead	So bought this for our spare bathroom as it has one of those cheap shower heads and doesn't really spray well.<br /><br />I liked this came with a filter and the price was right. The only issues are:<br /><br />- It's made of plastic, be aware<br />- don't install this on a traditional 45 degree angle, water doesn't flow correctly out, it's really made to be used as rain showerhead<br />- doesn't evenly distribute the water as I would hope
16700	__label2__	5	Y	Automotive	B000F0QWRU	DashMat Original Dashboard Cover Subaru Legacy/Outback (Premium Carpet, Black)	Quality dash mat that does the job I wanted it to	My son likes to kid me about it but I always buy a Dash Mat whenever I get a different car.  So, buying this one was a no brainer.  The car I bought it for is black with a black dash and it really gets hot when the sun's out.  The mat does a great job of keeping the interior cooler.  It also protects the dash from the damage that the sun could do to it.  And, I think the mat adds a nice touch to the car's interior because it breaks up the monotony of plastic everywhere.  The mat that I bought is well made and fits like it should.  Very easy to install using the supplied velcro strips.  I highly recommend Dash Mats!
6868	__label1__	5	Y	Toys	B0058U1GNM	Accoutrements Mac 'N Cheese Bandages	Fun!	Who would have thought of Mac and Cheese band aids.  They must have  known.  I would buy them.  Great present for those who have everything.
3907	__label1__	1	N	Furniture	B00E3V3YX2	Furinno 12095BK/BR Econ Multipurpose Home Office Computer Writing Desk with Bin, Black/Brown	Lose this table	My dad had this delivered to my doorstep because I complained about my computer desk once. I didn't mean for him to actually buy me one and certainly not this. If you are going to get a computer desk, invest more money and get a truly reliable one.
106	__label1__	1	Y	Office Products	B0051J00T6	Remanufactured Ink Cartridge Replacement for HP 60xl CC641WN CC644WN (1 Black 1 Color 2 Pack)	These did not fit my printer even though they were ...	These did not fit my printer even though they were numbered correctly. Speedy Ink included a free pack of photo paper in the mailing, but it was small consolation given I couldn't print. I hope this was a fluke because packaging and shipping = commendable.
3664	__label1__	3	N	Watches	B000PSQXXU	Nautica Men's N14538G NST Stainless Steel Watch with Orange Resin Band	too large	This watch is uncomfortably huge; it seems to follow the current trend of "large is stylish" but it is too large, too heavy, and too uncomfortable for daily wear and use. Having owned and worn a Seiko dive watch for years, I could not comfortably keep this watch (and wear it) so returned it.
17666	__label2__	4	Y	Video DVD	B00CFHEFSO	Hangar 18	Original alien crashes on earth movie....	with a huge twist... The end is still shocking, but so believable and really possible. The Saturday Sci-Fi group will love it!!!
12677	__label2__	5	Y	Home Improvement	B001DSY63U	1-1/2" Z Clips (20 clips/Bag)	works well.	these little babies work well.  just screw them on and hook them up!  make sure to get em level or else!  :)
9782	__label1__	5	N	Luggage	B000V4X22I	Solo Premium Leather 15.6" Laptop Carryall, Espresso, VTA801-3	Mother's favorite	Recently got mom a laptop but she hates the bag that it came with, so this was the perfect way to complete the gift that she got.
13561	__label2__	5	Y	Baby	B008U4MKU6	Baby Trend Universal Double Snap-N-Go Stroller Frame	Must have for two baby car seats	I use this stroller for twin babies. I mostly use it in the city for running errands but have ended up on small gravel pathways the wheels do really well. The stroller is really easy to use; maneuvers well and opens and closes with one pushed button. The storage compartment under the seats can be tricky to access with both car seats in but is still a nice feature as it allows to carry extra. The stroller stores well in a SUV vehicle. Totally happy with this purchase.
13952	__label2__	5	Y	Tools	B000BPFYTG	Johnson Level, & Tool J236 Aluminum Yardstick 36-Inch	Was I supposed to expect more?	Sometimes I find it amusing that Amazon &#34;forces&#34; you to rate products which are pretty self-explanatory.<br />This is a 36 inch metal yard stick.<br />It's 36 inches.<br />It's metal.<br />It's a yardstick.<br />Well done, manufacturer, well done.
15955	__label2__	5	Y	Video DVD	B000BMY2LU	The Producers (Deluxe Edition)	Great movie	Brilliant movie, very entertainlng, just been watching the later version and just as good! Any movie by Mel Brooks is funny!
9078	__label1__	5	N	Watches	B0000TIKK8	Timex Kids T89022 Time Teacher Purple/Pink Flowers Resin Watch Elastic Fabric Strap	nice watch for kids	a great product. i find the alarm facility very useful, as i set the alarm to remind my kid on things like &#34;time to stop play&#34; etc. :-)... my kid loves this watch and he always wear it on his hand
10767	__label2__	3	N	Beauty	B00AE078YM	Clear 7 Day Intensive Treatment Tubes, Color and Damage Repair, 3.5 Fl Oz	Some improvement	I was actually surprised to see some results at the very end of this treatment.  I don't wash my hair every day so I used these tubes for 7 consecutive washes.  I didn't notice much difference during the first 5 tubes, in fact, my hair felt heavy and with some residue.  My hair is wavy but med/thin and it weighs down easily.  By the 6th and 7th tubes, I notice my hair was a bit bouncier and the frizz control had improved.  I didn't see a dramatic change, like super silky or shiny, but I did notice the almost no frizz - and we have had rainy days, so I know it helped.<br /><br />My hair is brown with some highlights.  This treatment didn't make the highlights dull or fade away (like other heavy treatments have done).  I didn't use a special shampoo, just used this treatment instead of conditioner (with longer waiting time).  I didn't use any other styling products either.  Each tube has plenty of `cream' and I wonder if a person with short hair would be able to use half the tube at a time.  My hair is about 3" below my shoulders now, and I could've used 2/3 of the tube and have plenty.<br /><br />Overall, the 7 'day' treatment improved my hair but didn't change it dramatically.
14958	__label2__	4	Y	Furniture	B00309XW4Y	Duo-Lock Reversible Felt and Rubber Non-Slip Rug Pad, Size: 5' x 8' Rug Pad	Just what I needed.	Just what I expected.  Fairly easy to cut to size, keeps the rug in place.  I will purchase more in larger size for additional area carpet.
1581	__label1__	1	Y	Home Improvement	B00MZSEFYW	Gotideal Carbon Monoxide Detector and Carbon Monoxide Alarm with Digital LED Display,Best CO Detector and CO Alarm Battery Operated - Color White	Not happy	I was not happy with this unit, error messages often and of course no warranty from the seller in China!
11750	__label2__	4	Y	Pet Products	B004IN9NAS	Pet Studio Pine Frame Dog RampSteps, 3 Step	Well made, quality build	Got this for my nervous lab who won't use those plastic stairs because they are flimsy.<br /><br />It's well made and sturdy.<br /><br />Only four stars because although I measured it and checked the measurements, it is a little low for allowing the dog to get into the back of the SUV.<br /><br />But for most purposes, no problem
1962	__label1__	3	N	Lawn and Garden	B003TV4A7G	Best Selling Nassau Cast Aluminum Outdoor Bistro Furniture Set, Brown	Very shiny black and very scratched	I thought the color was texture coated gunmetal like the matching settee, coffee table and chairs with the same pattern and from the same manufacturer. They were not. The chairs and table were painted shiny black and very scratched.
14649	__label2__	5	Y	Grocery	B000KSTYBS	Cafe Altura Whole Bean Organic Coffee, Biodynamic French Roast, 2 Pound	Energetically high coffee beans.	My wife and I have been brewing this coffee for years. We have always drank organic coffee, but Altura's biodynamic coffee takes it to another level of goodness. We like to combine their French roast and regular roast for a robust and smooth tasting brew.
930	__label1__	1	Y	Wireless	B00JQMDGG8	Galaxy S5 Case, Diztronic Matte Back Flexible TPU Case [Rev. 2] for Samsung Galaxy S5 - Matte Black - (GS5-DM-BLK-R)	Came with a big tear on one side Diztronic wont replace it	Mine came with a big tear on one side that rendered the case useless. I contacted DIZTRONIC about this issue. They said they would send a replacement so I threw the defective case away. The days went by and DIZTRONIC emailed me again. The wanted a Picture of the defective unit. I explained to them that I threw it away when they said they would send a replacement. Then they said they were not going to send the replacement . I wish they replaced the defective unit. It seemed like a good protective case and I would definitely change my review.
7027	__label1__	5	N	Home Improvement	B0018P1RTE	Hardware House 543769 Berkshire 14-1/2-Inch by 10-Inch Ceiling Light Fixture, Classic Bronze	enough	It is simple and gives light. the design is good and way better than by ceiling light before. I mean, there's not much to talk about it. I love the color and everything about it. And that's enough.
16522	__label2__	5	N	Kitchen	B001WAKFDY	Magic Bullet MBR-1701 17-Piece Express Mixing Set	Easy to use gift	So utterly thrilled with the ease and performance of this appliance I bought one for a gift.  Came quickly with good service.
19701	__label2__	4	Y	Automotive	B009W85YTI	Full Size Truck Bench Seat Covers - Fits Chevrolet, Dodge, and Ford Trucks (Burgundy)	Great covers!	These covers work well, come in a variety of colors and come with plenty of rope to fasten them on with. I buy and sell old trucks, and these covers really do a great job of covering up old, worn bench seats, or protect your seat in your work truck from getting dirty or torn, These are a great price too, compared to big name auto parts stores.
19047	__label2__	2	Y	Camera	B00728ZC1U	Panasonic Lumix TS20 16.1 MP TOUGH Waterproof Digital Camera with 4x Optical Zoom (Orange) (OLD MODEL)	LED stopped working after 2nd use.	Took this camera particularly to use for &#34;cave tubing&#34; on rivers through mountain caves in Belize, Central America, as well as for use Snorkeling out in the Gulf of Mexico out on the Cayes offshore of Belize.  Worked well on 2 outings, then the LED stopped working making the camera useless since you can't see what you are doing without the use of the LED screen on the back of the camera.<br /><br />I did rinse the camera off after use in fresh water river during the cave tubing outing, and soaked the camera in fresh water per MFR recommendations after using it and never exceeding 5' depth during the snorkeling outing.  Thankfully the memory card saved the priceless nice photo's I took with this camera, however, the camera will have to be sent back under MFR warranty since it is not usable without the LED.<br /><br />Glad the pictures and the SD card saved the pictures, though am disappointed in it not working after just 2 outings and no misuse!
11294	__label2__	5	Y	Kitchen	B001THGPDO	OXO Good Grips V-Blade Mandoline Slicer	Great for uniformly & quickly cutting lots of Veggies	I use this when I am making large dishes that require lots of cut veggies.  It take a bit of time to clean, but cleans up well.  The blade is really sharp, so I love the protective food holder, but in one case where I didn't want the 4 little holes, I used some cut-resistant gloves.
6996	__label1__	5	N	Toys	B009F7QGA2	Hippity-Hop Game	Great	As a physical therapist I love this Hippity hop game and my patience love it too. The only thing I would say is that it is not really for a 3 year old it is more for a 5 year old and I can even see it being a fun item for bigger kids even 10-12 year old would love it!
12616	__label2__	5	N	Sports	B000YQQKZE	LifeSpan TR1200-DT7 Treadmill Desk	LifeSpan Treadmill Desk is Wonderful!	Bought this for my wife, who was having problems related to sitting too long in a chair. After some adjustment, she's thrilled! Desk is fairly large (not as big as a corner desk), controls work well, not too loud when in use, very easy for her to get &#62;10K steps in a day. Not inexpensive, but the quality shows. Hope that the treadmill is as durable as it looks. I'm jealous!
19206	__label2__	5	Y	Sports	B00FX0S4DC	BalanceFrom C400SV High Accuracy Premium Digital Bathroom Scale with 3.6"/X-Large Backlight Display	Great!	I love this scale! It tells me what I weighed the last time as well as my current weight. Though, that isn't quite so great when someone else stands on it while you're out and then they know how much you weigh.... but still a cool feature.<br />Plus it's pretty which is unusual for a scale.
2851	__label1__	1	N	Sports	B002CLQ1NA	Sport-Brella Umbrella, Red	Lots of Flaws	I borrowed this from a friend and it worked well until the wind kicked up.  As soon as it got a little windy it was really tough to keep the tent up, and then when I tried to take it down, it basically turned inside out like a regular umbrella.
